"id","parent","folder","name","mark_del","id_1c","base","code"
3600,"64cb8c9e-9c62-11e2-b907-14dae924ceec",false,"Зарплата, больничные, отпуска, бонусы, премия, материальная помощь общ.-произв. перс.",false,"64cb8c9f-9c62-11e2-b907-14dae924ceec",UPP_BUH,""
3607,"87474c3b-5b51-11e8-9972-14dae924ceec",false,удал_Себестоимость проданного товара STANDARTPARK,true,d0a5d49e-17c7-11e9-be70-14dae924ceec,UPP_BUH,""
3614,"64cb8c3c-9c62-11e2-b907-14dae924ceec",true,Содержание общепроизводственных ОС,false,c3904847-2748-11e8-bf4f-14dae924ceec,UPP_BUH,""
3621,c3904903-2748-11e8-bf4f-14dae924ceec,true,Затраты по содержанию офиса,false,c3904904-2748-11e8-bf4f-14dae924ceec,UPP_BUH,""
3629,c39048b8-2748-11e8-bf4f-14dae924ceec,false,"ГСМ погрузчиков участков формовки, склада, комплектации",false,e176def5-2748-11e8-bf4f-14dae924ceec,UPP_BUH,""
3636,c3904847-2748-11e8-bf4f-14dae924ceec,false,Вывоз мусора(производство),false,"1156d8e8-2749-11e8-bf4f-14dae924ceec",UPP_BUH,""
3643,"6627ff0a-2824-11e8-bf4f-14dae924ceec",false,"Аренда земли, зданий, плата за пользование земельным участком",false,"3b325a98-2749-11e8-bf4f-14dae924ceec",UPP_BUH,""
3650,"64cb8c3e-9c62-11e2-b907-14dae924ceec",false,Брак в производстве,false,"88e569dd-2749-11e8-bf4f-14dae924ceec",UPP_BUH,""
3657,"1d484189-2749-11e8-bf4f-14dae924ceec",false,Затраты на транспортные компании (до клиента),true,"6627ff07-2824-11e8-bf4f-14dae924ceec",UPP_BUH,""
3664,"2f3c655f-2749-11e8-bf4f-14dae924ceec",false,Интернет и IP телефония,false,"6c221398-2824-11e8-bf4f-14dae924ceec",UPP_BUH,""
3671,"6c2213be-2824-11e8-bf4f-14dae924ceec",false,Командировочние затраты админ. персонала,false,"6c2213bf-2824-11e8-bf4f-14dae924ceec",UPP_BUH,""
3678,c3904904-2748-11e8-bf4f-14dae924ceec,false,Амортизация НА и офисных ОС,false,"736e0f0d-7157-11ed-bfd7-14dae924ceec",UPP_BUH,""
3684,ff6f119b-2748-11e8-bf4f-14dae924ceec,false,"Затраты на бух.аудит, бух. консалтинг, бух. отчеты",false,ef01018c-96f8-11ed-bfd7-14dae924ceec,UPP_BUH,""
3473,bd96b715-2748-11e8-bf4f-14dae924ceec,false,Возвратные отходы ,false,e567515f-8333-11eb-82f2-14dae924ceec,UPP_BUH,""
3485,"87474c3b-5b51-11e8-9972-14dae924ceec",false,удл_Упаковка  и тара ,true,"080c2dd1-399a-11e9-8e9f-14dae924ceec",UPP_BUH,""
3497,"87474c3e-5b51-11e8-9972-14dae924ceec",false,OLD_Затраты на приобретения товара,true,"87474c3f-5b51-11e8-9972-14dae924ceec",UPP_BUH,""
3509,c3904904-2748-11e8-bf4f-14dae924ceec,false,"Прочие затраты на офис, ОС<40 тыс. рубл.",false,caf1c80f-5b52-11e8-9972-14dae924ceec,UPP_BUH,""
3521,"64cb8c3e-9c62-11e2-b907-14dae924ceec",false,Потери смеси_Полимербетонный цех,false,ab9af104-6bd6-11e8-9972-14dae924ceec,UPP_BUH,""
3533,"64cb8c37-9c62-11e2-b907-14dae924ceec",false,Затраты на образцы,false,"04e189c8-43f9-11e9-a918-14dae924ceec",UPP_BUH,""
3544,"58a90171-8c12-11e9-a918-14dae924ceec",false,"Прочие расходы на содержание складов, в т.ч. хознужды (26счет)",false,b688619f-cf0a-11ed-ae60-fc15b494e95f,UPP_BUH,""
3553,"87474c3b-5b51-11e8-9972-14dae924ceec",false,УДАЛЕНОПотери смеси_Полимербетонный цех,true,"37916bac-de76-11ed-ae60-fc15b494e95f",UPP_BUH,""
3562,c3904847-2748-11e8-bf4f-14dae924ceec,false,Расходные 26 счет инструменты и вспомогательные материалы на производство (ОС < 40 тыс. рубл),false,b1577d24-249b-11ee-ae60-fc15b494e95f,UPP_BUH,""
3571,"6502a04b-2749-11e8-bf4f-14dae924ceec",true,Расходы на собственный транспорт,false,ac479f01-ec29-11ee-ae73-fc15b494e95f,UPP_BUH,""
3579,c98b4aa9-2748-11e8-bf4f-14dae924ceec,false,Спецодежда 25,false,"896c6a21-135f-11ef-ae73-fc15b494e95f",UPP_BUH,""
3586,"64cb8c36-9c62-11e2-b907-14dae924ceec",true,Коммерческие командировочные затраты,false,"64cb8c38-9c62-11e2-b907-14dae924ceec",UPP_BUH,""
3594,"64cb8c5b-9c62-11e2-b907-14dae924ceec",false,"Бонусы, премия, материальная помощь",false,"64cb8c62-9c62-11e2-b907-14dae924ceec",UPP_BUH,""
3601,"64cb8c4d-9c62-11e2-b907-14dae924ceec",false,Затраты на представительские расходы,false,"64cb8ca5-9c62-11e2-b907-14dae924ceec",UPP_BUH,""
3608,"",true,Переменные расходы,false,bd96b710-2748-11e8-bf4f-14dae924ceec,UPP_BUH,""
3615,c3904847-2748-11e8-bf4f-14dae924ceec,false,УДРасходные(ТМЦ)  инструменты и вспомогательные материалы на производство,true,c3904848-2748-11e8-bf4f-14dae924ceec,UPP_BUH,""
3622,c3904904-2748-11e8-bf4f-14dae924ceec,false,Расходы на содержание офиса,false,c3904905-2748-11e8-bf4f-14dae924ceec,UPP_BUH,""
3630,c3904847-2748-11e8-bf4f-14dae924ceec,false,Амортизация общепроизводственных ОС ,false,e176defb-2748-11e8-bf4f-14dae924ceec,UPP_BUH,""
3637,bd96b710-2748-11e8-bf4f-14dae924ceec,true,Услуги сторонних организаций по товару ,false,"1d484189-2749-11e8-bf4f-14dae924ceec",UPP_BUH,""
3644,c3904847-2748-11e8-bf4f-14dae924ceec,false,Прочие услуги сторонних организаций,false,"3b325ac0-2749-11e8-bf4f-14dae924ceec",UPP_BUH,""
3651,ff6f119b-2748-11e8-bf4f-14dae924ceec,false,Обучение и подбор персонала,true,"6627fed9-2824-11e8-bf4f-14dae924ceec",UPP_BUH,""
3658,"1d484189-2749-11e8-bf4f-14dae924ceec",false,Затраты на транспортные компании (прочие),false,"6627ff08-2824-11e8-bf4f-14dae924ceec",UPP_BUH,""
3665,ff6f119b-2748-11e8-bf4f-14dae924ceec,false,Затраты по подбору персонала,false,"6c22139c-2824-11e8-bf4f-14dae924ceec",UPP_BUH,""
3672,"6c2213be-2824-11e8-bf4f-14dae924ceec",false,"Компенс.амортизации личного транспорта и имущества, затраты на проезд админ. персонала",false,"6c2213c0-2824-11e8-bf4f-14dae924ceec",UPP_BUH,""
3474,"64cb8c37-9c62-11e2-b907-14dae924ceec",false,Затраты на разработку и поддержку веб-сайта,false,"345d7746-8334-11eb-82f2-14dae924ceec",UPP_BUH,""
3486,ff6f119b-2748-11e8-bf4f-14dae924ceec,false,"Затраты на страхование, оценки, нотариусы и т.д",false,cdd4836f-d5c4-11ec-8eff-14dae924ceec,UPP_BUH,""
3498,"87474c3b-5b51-11e8-9972-14dae924ceec",false,Удалено_Спец одежда ,true,"834f5e9f-5b52-11e8-9972-14dae924ceec",UPP_BUH,""
3510,"8139ac60-5b51-11e8-9972-14dae924ceec",false,удл_Оплата за охрану имущества,true,d0ec5c8e-5b52-11e8-9972-14dae924ceec,UPP_BUH,""
3522,"74cdc2d2-5b53-11e8-9972-14dae924ceec",false,"Брак, бой продукции (хранение, транспортировка)",false,"0bf6c68a-6bd7-11e8-9972-14dae924ceec",UPP_BUH,""
3563,"",false,Косвенные затраты,false,f1915b9e-3bfb-11ee-ae60-fc15b494e95f,UPP_BUH,""
3475,"87474c3b-5b51-11e8-9972-14dae924ceec",true,Расходы из прибыли,false,e4662be7-bc7d-11eb-82f2-14dae924ceec,UPP_BUH,""
3487,"64cb8c38-9c62-11e2-b907-14dae924ceec",false,Командировочные затраты не админ. персонала,false,"6051ad67-a0d0-417b-905c-e80ad03f4fa4",UPP_BUH,""
3499,"87474c3b-5b51-11e8-9972-14dae924ceec",false,Уд_Спецодежда,true,"908d0605-5b52-11e8-9972-14dae924ceec",UPP_BUH,""
3511,"2f3c655f-2749-11e8-bf4f-14dae924ceec",false,Стационарная связь+межгород,false,d0ec5c9b-5b52-11e8-9972-14dae924ceec,UPP_BUH,""
3523,"6627ff0a-2824-11e8-bf4f-14dae924ceec",false,Прочие затраты на здание (в т.ч. благоустройство),false,"311c5e9e-6bd7-11e8-9972-14dae924ceec",UPP_BUH,""
3534,"64cb8c37-9c62-11e2-b907-14dae924ceec",false,Затраты на выставки,false,"67b3fe24-77a8-11e9-a918-14dae924ceec",UPP_BUH,""
3476,"87474c3b-5b51-11e8-9972-14dae924ceec",false,удБрак в производстве,true,"6a40b798-fe8b-11eb-8350-14dae924ceec",UPP_BUH,""
3488,"64cb8c37-9c62-11e2-b907-14dae924ceec",false,Затраты на рекламу и продвижение в интернете,false,b6ec69c1-7341-11eb-9167-14dae924ceec,UPP_BUH,""
3500,"58a90171-8c12-11e9-a918-14dae924ceec",false,Расходы на ремонт склада,false,"96eb94a1-5b52-11e8-9972-14dae924ceec",UPP_BUH,""
3512,"64cb8c5b-9c62-11e2-b907-14dae924ceec",false,Налоги и сборы по зарплате (ЕСН и т.д.)  АХП,false,d0ec5ca3-5b52-11e8-9972-14dae924ceec,UPP_BUH,""
3524,c3904903-2748-11e8-bf4f-14dae924ceec,true,Перечисление налогов и сборов ,false,"0b0ba3ec-1b54-11ea-9d6b-14dae924ceec",UPP_BUH,""
3535,"74cdc2d2-5b53-11e8-9972-14dae924ceec",false,Прочие неоперационные расходы,false,"67b3fe8e-77a8-11e9-a918-14dae924ceec",UPP_BUH,""
3545,"64cb8c9e-9c62-11e2-b907-14dae924ceec",false,"ТехЗарплата, больничные, отпуска, бонусы, премия, материальная помощь общ.-произв. перс.",false,"78c47208-dcea-11ed-ae60-fc15b494e95f",UPP_BUH,""
3587,"",true,Общепроизводственные расходы,false,"64cb8c3c-9c62-11e2-b907-14dae924ceec",UPP_BUH,""
3477,"87474c3b-5b51-11e8-9972-14dae924ceec",true,OLD_Производственные потери,true,"3fcc6aae-fe8c-11eb-8350-14dae924ceec",UPP_BUH,""
